shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
1335391,28.0579299,-82.4159747,180,null
1335391,28.0578967,-82.4158758,181,null
1335391,28.0578742,-82.4158128,182,null
1335391,28.0578225,-82.4156875,183,null
1335391,28.0607478,-82.4177210,184,null
1335391,28.0603994,-82.4177210,185,null
1335391,28.0601741,-82.4177218,186,null
1335391,28.0595000,-82.4177132,187,null
1335391,28.0592529,-82.4177090,188,null
1335391,28.0591386,-82.4177073,189,null
1335391,28.0590284,-82.4177017,190,null
1335391,28.0581507,-82.4176948,191,null
1335391,28.0580866,-82.4176938,192,null
1335391,28.0603432,-82.4176764,193,null
1335391,28.0607478,-82.4177210,194,null
1335391,28.0608614,-82.4177639,195,null
1335391,28.0609220,-82.4178239,196,null
1335391,28.0609675,-82.4179012,197,null
1335391,28.0609978,-82.4179870,198,null
1335391,28.0610280,-82.4180900,199,null
1335391,28.0610280,-82.4184934,200,null
1335391,28.0610280,-82.4191764,201,null
1335391,28.0610280,-82.4191764,202,null
1335391,28.0610280,-82.4193946,203,null
1335391,28.0610432,-82.4194719,204,null
1335391,28.0610735,-82.4195491,205,null
1335391,28.0610937,-82.4195863,206,null
1335391,28.0611341,-82.4196607,207,null
1335391,28.0612476,-82.4194079,208,null
1335391,28.0626286,-82.4195285,209,null
1335391,28.0625626,-82.4195096,210,null
1335391,28.0622685,-82.4194291,211,null
1335391,28.0620081,-82.4194077,212,null
1335391,28.0617714,-82.4194130,213,null
1335391,28.0615064,-82.4194613,214,null
1335391,28.0612455,-82.4195959,215,null
1335391,28.0611341,-82.4196607,216,null
1335391,28.0625997,-82.4190210,217,null
1335391,28.0626286,-82.4195285,218,null
1335391,28.0626137,-82.4194023,219,null
1335391,28.0626141,-82.4192197,220,null
1335391,28.0626361,-82.4191251,221,null
1335391,28.0626664,-82.4190307,222,null
1335391,28.0627573,-82.4189449,223,null
1335391,28.0631440,-82.4189510,224,null
1335391,28.0632269,-82.4189523,225,null
1335391,28.0637587,-82.4189481,226,null
1335391,28.0637954,-82.4189479,227,null
1335391,28.0636657,-82.4189217,228,null
1335391,28.0637954,-82.4189479,229,null
1335391,28.0638971,-82.4189489,230,null
1335391,28.0639239,-82.4189492,231,null
1335391,28.0639239,-82.4189492,232,null
1335391,28.0639279,-82.4189492,233,null
1335391,28.0639800,-82.4189492,234,null
1335391,28.0640043,-82.4189492,235,null
1335391,28.0640043,-82.4189492,236,null
1335391,28.0640091,-82.4189127,237,null
1335391,28.0640182,-82.4188906,238,null
1335391,28.0640399,-82.4188630,239,null
1335391,28.0640596,-82.4188495,240,null
1335391,28.0640979,-82.4188401,241,null
1335391,28.0641363,-82.4188493,242,null
1335391,28.0641633,-82.4188700,243,null
1335391,28.0641778,-82.4188904,244,null
1335391,28.0641899,-82.4189247,245,null
1335391,28.0641918,-82.4189483,246,null
1335391,28.0641918,-82.4189483,247,null
1335391,28.0642155,-82.4189482,248,null
1335391,28.0645052,-82.4189473,249,null
1335391,28.0648775,-82.4189445,250,null
1335391,28.0650202,-82.4189455,251,null
1335391,28.0653087,-82.4189440,252,null
1335391,28.0654344,-82.4189452,253,null
1335391,28.0659679,-82.4189449,254,null
1335391,28.0660217,-82.4189449,255,null
1335391,28.0651757,-82.4188922,256,null
1335391,28.0660217,-82.4189449,257,null
1335391,28.0660191,-82.4188595,258,null
1335391,28.0660141,-82.4186960,259,null
1335391,28.0659787,-82.4185434,260,null
1335391,28.0659163,-82.4183674,261,null
1335391,28.0658495,-82.4182403,262,null
1335391,28.0657463,-82.4180969,263,null
1335391,28.0656069,-82.4179690,264,null
1335391,28.0656069,-82.4179690,265,null
1335391,28.0656442,-82.4179059,266,null
1335391,28.0658117,-82.4176132,267,null
1335391,28.0658211,-82.4175969,268,null
1335391,28.0658992,-82.4176103,269,null
1335391,28.0658992,-82.4176103,270,null
1335391,28.0659489,-82.4176612,271,null
1335391,28.0659939,-82.4176826,272,null
1335391,28.0664176,-82.4176800,273,null
1335391,28.0664176,-82.4176800,274,null
1335391,28.0666637,-82.4176770,275,null
1335391,28.0668531,-82.4176505,276,null
1335391,28.0670173,-82.4176533,277,null
1335391,28.0670173,-82.4176533,278,null
1335391,28.0671039,-82.4176547,279,null
1335391,28.0671039,-82.4176547,280,null
1335391,28.0671749,-82.4176559,281,null
1335391,28.0672643,-82.4176880,282,null
1335391,28.0673476,-82.4177824,283,null
1335391,28.0674131,-82.4178765,284,null
1335391,28.0674390,-82.4179292,285,null
1335391,28.0674390,-82.4179292,286,null
1335391,28.0677081,-82.4177442,287,null
1335391,28.0677636,-82.4176574,288,null
1335391,28.0678021,-82.4175662,289,null
1335391,28.0678242,-82.4172884,290,null
1335391,28.0678242,-82.4171367,291,null
1335391,28.0678242,-82.4168590,292,null
1335391,28.0678242,-82.4165050,293,null
1335391,28.0678242,-82.4159779,294,null
1335391,28.0678242,-82.4158893,295,null
1335391,28.0678166,-82.4158035,296,null
1335391,28.0678090,-82.4157262,297,null
1335391,28.0677333,-82.4154773,298,null
1335391,28.0677030,-82.4153743,299,null
1335391,28.0676811,-82.4152242,300,null
1335391,28.0676801,-82.4149951,301,null
1335391,28.0676795,-82.4148447,302,null
1335391,28.0676791,-82.4147428,303,null
1335391,28.0676776,-82.4143857,304,null
1335391,28.0676775,-82.4143085,305,null
1335391,28.0676700,-82.4140081,306,null
1335391,28.0676722,-82.4133495,307,null
1335391,28.0676727,-82.4132114,308,null
1335391,28.0677285,-82.4160802,309,null
1335391,28.0676002,-82.4148343,310,null
1335391,28.0657420,-82.4132162,311,null
1335391,28.0658406,-82.4132151,312,null
1335391,28.0663121,-82.4132133,313,null
1335391,28.0665871,-82.4132141,314,null
1335391,28.0669760,-82.4132153,315,null
1335391,28.0670641,-82.4132129,316,null
1335391,28.0671300,-82.4132128,317,null
1335391,28.0675640,-82.4132127,318,null
1335391,28.0676727,-82.4132114,319,null
1335391,28.0656663,-82.4132162,320,null
1335391,28.0657420,-82.4132162,321,null
1335391,28.0651540,-82.4132176,322,null
1335391,28.0656663,-82.4132162,323,null
1335391,28.0656080,-82.4112482,324,null
1335391,28.0656169,-82.4094790,325,null
1335391,28.0678411,-82.4076373,326,null
1335391,28.0596764,-82.4130885,327,null
1335391,28.0597216,-82.4131347,328,null
1335391,28.0597370,-82.4131896,329,null
1335391,28.0597357,-82.4132616,330,null
1335391,28.0597098,-82.4133064,331,null
1335391,28.0596776,-82.4133430,332,null
1337716,28.0687546,-82.4233954,0,null
1337716,28.0679783,-82.4253294,1,null
1337716,28.0674247,-82.4254607,2,null
1337716,28.0675837,-82.4254584,3,null
1337716,28.0686061,-82.4254436,4,null
1337716,28.0686003,-82.4243449,5,null
1337716,28.0686000,-82.4242843,6,null
1337716,28.0686038,-82.4242074,7,null
1337716,28.0686076,-82.4241298,8,null
1337716,28.0686531,-82.4239925,9,null
1337716,28.0687212,-82.4238981,10,null
1337716,28.0687667,-82.4237865,11,null
1337716,28.0687894,-82.4236406,12,null
1337716,28.0687963,-82.4235290,13,null
1337716,28.0688040,-82.4234060,14,null
1337716,28.0687919,-82.4229115,15,null
1337716,28.0687919,-82.4229115,16,null
1337716,28.0690712,-82.4228954,17,null
1337716,28.0690712,-82.4228954,18,null
1337716,28.0690664,-82.4217126,19,null
1337716,28.0690688,-82.4209615,20,null
1337716,28.0690610,-82.4206454,21,null
1337716,28.0690641,-82.4204761,22,null
1337716,28.0677139,-82.4204809,23,null
1337716,28.0661155,-82.4204825,24,null
1337716,28.0660217,-82.4204813,25,null
1337716,28.0673111,-82.4250831,26,null
1337716,28.0671040,-82.4248580,27,null
1337716,28.0669955,-82.4247908,28,null
1337716,28.0669204,-82.4247767,29,null
1337716,28.0668420,-82.4247558,30,null
1337716,28.0668020,-82.4246646,31,null
1337716,28.0667841,-82.4245703,32,null
1337716,28.0667587,-82.4244500,33,null
1337716,28.0667506,-82.4243535,34,null
1337716,28.0667560,-82.4243040,35,null
1337716,28.0667799,-82.4241645,36,null
1337716,28.0667961,-82.4240703,37,null
1337716,28.0668127,-82.4240096,38,null
1337716,28.0668127,-82.4239066,39,null
1337716,28.0668051,-82.4237865,40,null
1337716,28.0667970,-82.4237281,41,null
1337716,28.0667824,-82.4236234,42,null
1337716,28.0673111,-82.4250831,43,null
1337716,28.0673868,-82.4251603,44,null
1337716,28.0674095,-82.4252461,45,null
1337716,28.0674247,-82.4254607,46,null
1337716,28.0660401,-82.4236032,47,null
1337716,28.0662280,-82.4236154,48,null
1337716,28.0662825,-82.4236117,49,null
1337716,28.0663431,-82.4235805,50,null
1337716,28.0664098,-82.4235295,51,null
1337716,28.0664946,-82.4235032,52,null
1337716,28.0665627,-82.4235259,53,null
1337716,28.0666157,-82.4235633,54,null
1337716,28.0666763,-82.4235977,55,null
1337716,28.0667824,-82.4236234,56,null
1337716,28.0668475,-82.4241032,57,null
1337716,28.0646248,-82.4235664,58,null
1337716,28.0648899,-82.4235646,59,null
1337716,28.0651247,-82.4235990,60,null
1337716,28.0652006,-82.4235969,61,null
1337716,28.0652460,-82.4235956,62,null
1337716,28.0654352,-82.4235904,63,null
1337716,28.0660401,-82.4236032,64,null
1337716,28.0646248,-82.4235664,65,null
1337716,28.0642320,-82.4235690,66,null
1337716,28.0642083,-82.4236419,67,null
1337716,28.0642083,-82.4237363,68,null
1337716,28.0642840,-82.4237792,69,null
1337716,28.0643522,-82.4237535,70,null
1337716,28.0646248,-82.4235664,71,null
1337716,28.0643901,-82.4238254,72,null
1337716,28.0660401,-82.4236032,73,null
1337716,28.0660223,-82.4206331,74,null
1337716,28.0660217,-82.4204813,75,null
1337716,28.0660217,-82.4204813,76,null
1337716,28.0660247,-82.4203544,77,null
1337716,28.0660250,-82.4190574,78,null
1337716,28.0660217,-82.4189449,79,null
1337716,28.0661368,-82.4209448,80,null
1337716,28.0660217,-82.4189449,81,null
1337716,28.0660191,-82.4188595,82,null
1337716,28.0660141,-82.4186960,83,null
1337716,28.0659787,-82.4185434,84,null
1337716,28.0659163,-82.4183674,85,null
1337716,28.0658495,-82.4182403,86,null
1337716,28.0657463,-82.4180969,87,null
1337716,28.0656069,-82.4179690,88,null
1337716,28.0656069,-82.4179690,89,null
1337716,28.0656442,-82.4179059,90,null
1337716,28.0658117,-82.4176132,91,null
1337716,28.0658211,-82.4175969,92,null
1337716,28.0658992,-82.4176103,93,null
1337716,28.0658992,-82.4176103,94,null
1337716,28.0659489,-82.4176612,95,null
1337716,28.0659939,-82.4176826,96,null
1337716,28.0664176,-82.4176800,97,null
1337716,28.0664176,-82.4176800,98,null
1337716,28.0666637,-82.4176770,99,null
1337716,28.0668531,-82.4176505,100,null
1337716,28.0670173,-82.4176533,101,null
1337716,28.0670173,-82.4176533,102,null
1337716,28.0671039,-82.4176547,103,null
1337716,28.0671039,-82.4176547,104,null
1337716,28.0671749,-82.4176559,105,null
1337716,28.0672643,-82.4176880,106,null
1337716,28.0673476,-82.4177824,107,null
1337716,28.0674131,-82.4178765,108,null
1337716,28.0674390,-82.4179292,109,null
1337716,28.0674390,-82.4179292,110,null
1337716,28.0677081,-82.4177442,111,null
1337716,28.0677636,-82.4176574,112,null
1337716,28.0678021,-82.4175662,113,null
1337716,28.0678242,-82.4172884,114,null
1337716,28.0678242,-82.4171367,115,null
1337716,28.0678242,-82.4168590,116,null
1337716,28.0678242,-82.4165050,117,null
1337716,28.0678242,-82.4159779,118,null
1337716,28.0678242,-82.4158893,119,null
1337716,28.0678166,-82.4158035,120,null
1337716,28.0678090,-82.4157262,121,null
1337716,28.0677333,-82.4154773,122,null
1337716,28.0677030,-82.4153743,123,null
1337716,28.0676811,-82.4152242,124,null
1337716,28.0676801,-82.4149951,125,null
1337716,28.0676795,-82.4148447,126,null
1337716,28.0676791,-82.4147428,127,null
1337716,28.0676776,-82.4143857,128,null
1337716,28.0676775,-82.4143085,129,null
1337716,28.0676700,-82.4140081,130,null
1337716,28.0676722,-82.4133495,131,null
1337716,28.0676727,-82.4132114,132,null
1337716,28.0657420,-82.4132162,133,null
1337716,28.0658406,-82.4132151,134,null
1337716,28.0663121,-82.4132133,135,null
1337716,28.0665871,-82.4132141,136,null
1337716,28.0669760,-82.4132153,137,null
1337716,28.0670641,-82.4132129,138,null
1337716,28.0671300,-82.4132128,139,null
1337716,28.0675640,-82.4132127,140,null
1337716,28.0676727,-82.4132114,141,null
1337716,28.0651540,-82.4132176,142,null
1337716,28.0656663,-82.4132162,143,null
1337716,28.0648968,-82.4139029,144,null
1337716,28.0648889,-82.4134065,145,null
1337716,28.0649180,-82.4133260,146,null
1337716,28.0649722,-82.4132434,147,null
1337716,28.0650555,-82.4132176,148,null
1337716,28.0651540,-82.4132176,149,null
1337716,28.0648968,-82.4139029,150,null
1337716,28.0648184,-82.4139041,151,null
1337716,28.0644665,-82.4139140,152,null
1337716,28.0644665,-82.4139140,153,null
1337716,28.0644354,-82.4139737,154,null
1337716,28.0643550,-82.4140313,155,null
1337716,28.0642816,-82.4140394,156,null
1337716,28.0642236,-82.4140139,157,null
1337716,28.0642239,-82.4139482,158,null
1337716,28.0642248,-82.4137255,159,null
1337716,28.0642875,-82.4137242,160,null
1337716,28.0643834,-82.4137725,161,null
1337716,28.0644567,-82.4138476,162,null
1337716,28.0644665,-82.4139140,163,null
1337716,28.0648930,-82.4168100,164,null
1337716,28.0648931,-82.4166852,165,null
1337716,28.0648925,-82.4165662,166,null
1337716,28.0648914,-82.4164517,167,null
1337716,28.0648938,-82.4162826,168,null
1337716,28.0648944,-82.4161272,169,null
1337716,28.0648964,-82.4155608,170,null
1337716,28.0648961,-82.4153424,171,null
1337716,28.0648934,-82.4150247,172,null
1337716,28.0648936,-82.4147197,173,null
1337716,28.0648925,-82.4145894,174,null
1337716,28.0648935,-82.4145271,175,null
1337716,28.0648954,-82.4143821,176,null
1337716,28.0648947,-82.4142647,177,null
1337716,28.0648968,-82.4139029,178,null
1337716,28.0656069,-82.4179690,179,null
1337716,28.0655218,-82.4179063,180,null
1337716,28.0654859,-82.4178804,181,null
1337716,28.0653552,-82.4177862,182,null
1337716,28.0651810,-82.4175973,183,null
1337716,28.0650611,-82.4174234,184,null
1337716,28.0649936,-82.4173069,185,null
1337716,28.0649565,-82.4172090,186,null
1337716,28.0649159,-82.4170309,187,null
1337716,28.0648930,-82.4168100,188,null
1337716,28.0647892,-82.4146675,189,null
1337716,28.0642789,-82.4136326,190,null
1337716,28.0648208,-82.4163448,191,null
1337716,28.0654260,-82.4179792,192,null
1337716,28.0660137,-82.4191236,193,null
1337716,28.0661462,-82.4192041,194,null
1337716,28.0664449,-82.4177071,195,null
1337716,28.0679291,-82.4165168,196,null
1337716,28.0677897,-82.4146456,197,null
1337716,28.0672309,-82.4249241,198,null
1337716,28.0671289,-82.4131028,199,null
1337716,28.0656663,-82.4132162,200,null
1337716,28.0657420,-82.4132162,201,null
1337716,28.0656663,-82.4132162,202,null
1337716,28.0657420,-82.4132162,203,null
1335912,28.0581555,-82.4215321,0,null
1335912,28.0579898,-82.4215107,1,null
1335912,28.0580952,-82.4229479,2,null
1335912,28.0580929,-82.4213805,3,null
1335912,28.0580899,-82.4200569,4,null
1335912,28.0580938,-82.4199318,5,null
1335912,28.0578407,-82.4228062,6,null
1335912,28.0578500,-82.4230895,7,null
1335912,28.0571335,-82.4229620,8,null
1335912,28.0572075,-82.4229624,9,null
1335912,28.0580043,-82.4229479,10,null
1335912,28.0580952,-82.4229479,11,null
1335912,28.0569817,-82.4250486,12,null
1335912,28.0569817,-82.4232751,13,null
1335912,28.0569817,-82.4231452,14,null
1335912,28.0570627,-82.4230134,15,null
1335912,28.0571335,-82.4229620,16,null
1335912,28.0569746,-82.4259820,17,null
1335912,28.0569711,-82.4258382,18,null
1335912,28.0569817,-82.4250486,19,null
1335912,28.0569982,-82.4261751,20,null
1335912,28.0569980,-82.4263195,21,null
1335912,28.0569982,-82.4268430,22,null
1335912,28.0569888,-82.4270710,23,null
1335912,28.0569762,-82.4275805,24,null
1335912,28.0569785,-82.4280645,25,null
1335912,28.0569570,-82.4296525,26,null
1335912,28.0569579,-82.4305648,27,null
1335912,28.0569982,-82.4261751,28,null
1335912,28.0569746,-82.4259820,29,null
1335912,28.0569208,-82.4280875,30,null
1335912,28.0570359,-82.4281330,31,null
1335912,28.0569579,-82.4305648,32,null
1335912,28.0575790,-82.4305648,33,null
1335912,28.0579880,-82.4305734,34,null
1335912,28.0583317,-82.4311714,35,null
1335912,28.0583660,-82.4312320,36,null
1335912,28.0587060,-82.4320980,37,null
1335912,28.0588254,-82.4324916,38,null
1335912,28.0588254,-82.4324916,39,null
1335912,28.0587524,-82.4325696,40,null
1335912,28.0586975,-82.4326606,41,null
1335912,28.0586975,-82.4330871,42,null
1335912,28.0587094,-82.4334760,43,null
1335912,28.0587023,-82.4335833,44,null
1335912,28.0586313,-82.4336933,45,null
1335912,28.0585958,-82.4337871,46,null
1335912,28.0586360,-82.4338595,47,null
1335912,28.0591899,-82.4338542,48,null
1335912,28.0591946,-82.4356322,49,null
1335912,28.0598542,-82.4345757,50,null
1335912,28.0598600,-82.4355430,51,null
1335912,28.0598250,-82.4356250,52,null
1335912,28.0594369,-82.4356333,53,null
1335912,28.0594480,-82.4356290,54,null
1335912,28.0591946,-82.4356322,55,null
1335912,28.0587290,-82.4356380,56,null
1335912,28.0586840,-82.4359820,57,null
1335912,28.0586335,-82.4360896,58,null
1335912,28.0581610,-82.4370960,59,null
1335912,28.0581210,-82.4374420,60,null
1335912,28.0581170,-82.4377703,61,null
1335912,28.0581170,-82.4377703,62,null
1335912,28.0575070,-82.4377809,63,null
1335912,28.0575141,-82.4361958,64,null
1335912,28.0575803,-82.4360831,65,null
1335912,28.0575922,-82.4358578,66,null
1335912,28.0578596,-82.4358632,67,null
1335912,28.0579022,-82.4358202,68,null
1335912,28.0579661,-82.4357693,69,null
1335912,28.0579614,-82.4349324,70,null
1335912,28.0587236,-82.4349378,71,null
1335912,28.0587290,-82.4356380,72,null
1335912,28.0586629,-82.4350451,73,null
1335912,28.0587290,-82.4356380,74,null
1335912,28.0587070,-82.4357280,75,null
1335912,28.0586840,-82.4359820,76,null
1335912,28.0612988,-82.4346213,77,null
1335912,28.0615659,-82.4344950,78,null
1335912,28.0655351,-82.4345894,79,null
1335912,28.0630881,-82.4345779,80,null
1335912,28.0605618,-82.4345660,81,null
1335912,28.0605618,-82.4345660,82,null
1335912,28.0598542,-82.4345757,83,null
1335912,28.0635941,-82.4344850,84,null
1335912,28.0655351,-82.4345894,85,null
1335912,28.0655280,-82.4335594,86,null
1335912,28.0655209,-82.4331544,87,null
1335912,28.0655232,-82.4325107,88,null
1335912,28.0655236,-82.4320994,89,null
1335912,28.0655260,-82.4315657,90,null
1335912,28.0655280,-82.4314753,91,null
1335912,28.0655264,-82.4307911,92,null
1335912,28.0655256,-82.4304346,93,null
1335912,28.0655256,-82.4304346,94,null
1335912,28.0658386,-82.4304338,95,null
1335912,28.0664889,-82.4304320,96,null
1335912,28.0664889,-82.4304320,97,null
1335912,28.0673624,-82.4304351,98,null
1335912,28.0673624,-82.4304351,99,null
1335912,28.0673529,-82.4294105,100,null
1335912,28.0655264,-82.4294278,101,null
1335912,28.0664142,-82.4294194,102,null
1335912,28.0673529,-82.4294105,103,null
1335912,28.0655256,-82.4304346,104,null
1335912,28.0655264,-82.4294278,105,null
1335912,28.0655264,-82.4294278,106,null
1335912,28.0655340,-82.4283892,107,null
1335912,28.0655688,-82.4273285,108,null
1335912,28.0655711,-82.4261564,109,null
1335912,28.0655456,-82.4259609,110,null
1335912,28.0655456,-82.4259609,111,null
1335912,28.0655478,-82.4256974,112,null
1335912,28.0655478,-82.4254828,113,null
1335912,28.0655820,-82.4252450,114,null
1335912,28.0656170,-82.4250924,115,null
1335912,28.0656766,-82.4249164,116,null
1335912,28.0657111,-82.4248544,117,null
1335912,28.0657801,-82.4247604,118,null
1335912,28.0658303,-82.4246920,119,null
1335912,28.0658892,-82.4245807,120,null
1335912,28.0659568,-82.4244529,121,null
1335912,28.0659711,-82.4244063,122,null
1335912,28.0660174,-82.4242555,123,null
1335912,28.0660401,-82.4240495,124,null
1335912,28.0660401,-82.4236032,125,null
1335912,28.0660221,-82.4245398,126,null
1335912,28.0668539,-82.4294859,127,null
1335912,28.0661097,-82.4235501,128,null
1335912,28.0659877,-82.4233507,129,null
1335912,28.0660217,-82.4204813,130,null
1335912,28.0660247,-82.4203544,131,null
1335912,28.0660250,-82.4190574,132,null
1335912,28.0660217,-82.4189449,133,null
1335912,28.0660043,-82.4208696,134,null
1335912,28.0661368,-82.4209448,135,null
1335912,28.0660137,-82.4191236,136,null
1335912,28.0661462,-82.4192041,137,null
1335912,28.0654260,-82.4179792,138,null
1335912,28.0655001,-82.4177664,139,null
1335912,28.0650025,-82.4165440,140,null
1335912,28.0648208,-82.4163448,141,null
1335912,28.0650233,-82.4142865,142,null
1335912,28.0647892,-82.4146675,143,null
1335912,28.0648930,-82.4168100,144,null
1335912,28.0648931,-82.4166852,145,null
1335912,28.0648925,-82.4165662,146,null
1335912,28.0648914,-82.4164517,147,null
1335912,28.0648938,-82.4162826,148,null
1335912,28.0648944,-82.4161272,149,null
1335912,28.0648964,-82.4155608,150,null
1335912,28.0648961,-82.4153424,151,null
1335912,28.0648934,-82.4150247,152,null
1335912,28.0648936,-82.4147197,153,null
1335912,28.0648925,-82.4145894,154,null
1335912,28.0648935,-82.4145271,155,null
1335912,28.0648954,-82.4143821,156,null
1335912,28.0648947,-82.4142647,157,null
1335912,28.0648968,-82.4139029,158,null
1335912,28.0656069,-82.4179690,159,null
1335912,28.0655218,-82.4179063,160,null
1335912,28.0654859,-82.4178804,161,null
1335912,28.0653552,-82.4177862,162,null
1335912,28.0651810,-82.4175973,163,null
1335912,28.0650611,-82.4174234,164,null
1335912,28.0649936,-82.4173069,165,null
1335912,28.0649565,-82.4172090,166,null
1335912,28.0649159,-82.4170309,167,null
1335912,28.0648930,-82.4168100,168,null
1335912,28.0660217,-82.4189449,169,null
1335912,28.0660191,-82.4188595,170,null
1335912,28.0660141,-82.4186960,171,null
1335912,28.0659787,-82.4185434,172,null
1335912,28.0659163,-82.4183674,173,null
1335912,28.0658495,-82.4182403,174,null
1335912,28.0657463,-82.4180969,175,null
1335912,28.0656069,-82.4179690,176,null
1335912,28.0642789,-82.4136326,177,null
1335912,28.0644665,-82.4139140,178,null
1335912,28.0644354,-82.4139737,179,null
1335912,28.0643550,-82.4140313,180,null
1335912,28.0642816,-82.4140394,181,null
1335912,28.0642236,-82.4140139,182,null
1335912,28.0642239,-82.4139482,183,null
1335912,28.0642248,-82.4137255,184,null
1335912,28.0642875,-82.4137242,185,null
1335912,28.0643834,-82.4137725,186,null
1335912,28.0644567,-82.4138476,187,null
1335912,28.0644665,-82.4139140,188,null
1335912,28.0648968,-82.4139029,189,null
1335912,28.0648184,-82.4139041,190,null
1335912,28.0644665,-82.4139140,191,null
1335912,28.0591628,-82.4130271,192,null
1335912,28.0578225,-82.4156875,193,null
1335912,28.0577081,-82.4154040,194,null
1335912,28.0575532,-82.4150747,195,null
1335912,28.0575228,-82.4150022,196,null
1335912,28.0573951,-82.4146472,197,null
1335912,28.0573036,-82.4143126,198,null
1335912,28.0572531,-82.4140533,199,null
1335912,28.0572343,-82.4137712,200,null
1335912,28.0572224,-82.4134684,201,null
1335912,28.0572235,-82.4133327,202,null
1335912,28.0580938,-82.4199318,203,null
1335912,28.0580920,-82.4197684,204,null
1335912,28.0580899,-82.4178167,205,null
1335912,28.0580866,-82.4176938,206,null
1335912,28.0577239,-82.4158121,207,null
1335912,28.0580609,-82.4160442,208,null
1335912,28.0580510,-82.4178021,209,null
1335912,28.0581775,-82.4180747,210,null
1335912,28.0572235,-82.4133327,211,null
1335912,28.0572219,-82.4130934,212,null
1335912,28.0572219,-82.4130934,213,null
1335912,28.0573505,-82.4130950,214,null
1335912,28.0580326,-82.4130964,215,null
1335912,28.0586832,-82.4130967,216,null
1335912,28.0590185,-82.4130917,217,null
1335912,28.0593131,-82.4130902,218,null
1335912,28.0596764,-82.4130885,219,null
1335912,28.0596776,-82.4133430,220,null
1335912,28.0593155,-82.4133456,221,null
1335912,28.0590457,-82.4133454,222,null
1335912,28.0590184,-82.4133452,223,null
1335912,28.0586078,-82.4133416,224,null
1335912,28.0573476,-82.4133337,225,null
1335912,28.0572235,-82.4133327,226,null
1335912,28.0660401,-82.4236032,227,null
1335912,28.0660223,-82.4206331,228,null
1335912,28.0660217,-82.4204813,229,null
1335912,28.0661098,-82.4235501,230,null
1335912,28.0656649,-82.4247330,231,null
1335912,28.0586819,-82.4348681,232,null
1335912,28.0656119,-82.4298120,233,null
1335912,28.0580866,-82.4176938,234,null
1335912,28.0580861,-82.4176277,235,null
1335912,28.0580899,-82.4172330,236,null
1335912,28.0580636,-82.4167827,237,null
1335912,28.0580467,-82.4166230,238,null
1335912,28.0580377,-82.4165384,239,null
1335912,28.0580181,-82.4163535,240,null
1335912,28.0579719,-82.4161240,241,null
1335912,28.0579299,-82.4159747,242,null
1335912,28.0578967,-82.4158758,243,null
1335912,28.0578742,-82.4158128,244,null
1335912,28.0578225,-82.4156875,245,null
1335912,28.0596764,-82.4130885,246,null
1335912,28.0597216,-82.4131347,247,null
1335912,28.0597370,-82.4131896,248,null
1335912,28.0597357,-82.4132616,249,null
1335912,28.0597098,-82.4133064,250,null
1335912,28.0596776,-82.4133430,251,null
1335912,28.0591688,-82.4134026,252,null
1711634,28.0642789,-82.4136326,0,null
1711634,28.0644665,-82.4139140,1,null
1711634,28.0644354,-82.4139737,2,null
1711634,28.0643550,-82.4140313,3,null
1711634,28.0642816,-82.4140394,4,null
1711634,28.0642236,-82.4140139,5,null
1711634,28.0642239,-82.4139482,6,null
1711634,28.0642248,-82.4137255,7,null
1711634,28.0642875,-82.4137242,8,null
1711634,28.0643834,-82.4137725,9,null
1711634,28.0644567,-82.4138476,10,null
1711634,28.0644665,-82.4139140,11,null
1711634,28.0648968,-82.4139029,12,null
1711634,28.0648184,-82.4139041,13,null
1711634,28.0644665,-82.4139140,14,null
1711634,28.0648968,-82.4139029,15,null
1711634,28.0648889,-82.4134065,16,null
1711634,28.0649180,-82.4133260,17,null
1711634,28.0649722,-82.4132434,18,null
1711634,28.0650555,-82.4132176,19,null
1711634,28.0651540,-82.4132176,20,null
1711634,28.0651540,-82.4132176,21,null
1711634,28.0656663,-82.4132162,22,null
1711634,28.0657420,-82.4132162,23,null
1711634,28.0658406,-82.4132151,24,null
1711634,28.0663121,-82.4132133,25,null
1711634,28.0665871,-82.4132141,26,null
1711634,28.0669760,-82.4132153,27,null
1711634,28.0670641,-82.4132129,28,null
1711634,28.0671300,-82.4132128,29,null
1711634,28.0675640,-82.4132127,30,null
1711634,28.0676727,-82.4132114,31,null
1711634,28.0656663,-82.4132162,32,null
1711634,28.0657420,-82.4132162,33,null
1711634,28.0674390,-82.4179292,34,null
1711634,28.0677081,-82.4177442,35,null
1711634,28.0677636,-82.4176574,36,null
1711634,28.0678021,-82.4175662,37,null
1711634,28.0678242,-82.4172884,38,null
1711634,28.0678242,-82.4171367,39,null
1711634,28.0678242,-82.4168590,40,null
1711634,28.0678242,-82.4165050,41,null
1711634,28.0678242,-82.4159779,42,null
1711634,28.0678242,-82.4158893,43,null
1711634,28.0678166,-82.4158035,44,null
1711634,28.0678090,-82.4157262,45,null
1711634,28.0677333,-82.4154773,46,null
1711634,28.0677030,-82.4153743,47,null
1711634,28.0676811,-82.4152242,48,null
1711634,28.0676801,-82.4149951,49,null
1711634,28.0676795,-82.4148447,50,null
1711634,28.0676791,-82.4147428,51,null
1711634,28.0676776,-82.4143857,52,null
1711634,28.0676775,-82.4143085,53,null
